mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,target
94.931884765625,1.4836463928222656,16.07904815673828,-3.516895294189453,-6.7482147216796875,12.253597259521484,4.2100396156311035,4.253564357757568,-4.472788333892822,-1.9288057088851929,5.106318473815918,-4.145735740661621,speaker
